ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
5268,2017-04-24,Región del Pacífico,Departamento de León,Local,Marcha,NA,Usuarios del hospital Óscar Danilo Rosales,Grupos y/u organizaciones de usuarios y usuarias,NA,Exigir la reintegración de las labores del doctor Marcial Montes.,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En contra de leyes, reglamentos, planes y/o decretos",Sistema Local de Atención Integral en Salud (Silais).,Ministerios,No registrado,No registrada o no existencia de alianzas,Particular,Aprehensión de actores,"Más de 100 personas marcharon hacia las instalaciones del hospital Óscar Danilo Rosales, en León, exigiendo la reintegración del doctor Marcial Montes, conocido como el doctor de los pobres, quien era el  subdirector de este centro. Montes fue despedido de forma verbal y sin ninguna razón el pasado viernes por José Miguel Velásquez, delegado departamental del Sistema Local de Atención Integral en Salud (Silais). Horas después el doctor señalaba en una conferencia de prensa que  asumiría el cargo como médico asistencial en el Centro de Salud Perla María Norori, al suroeste de la ciudad.",La Prensa: Protestan frente al hospital de León por el despido del subdirector (2017-04-24)
5269,2017-04-26,Región Atlántica,Región Autónoma Atlántico Norte,Local,Actos sobre la propiedad,NA,Comunitarios de Siuna,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Ampliar opciones para ruta Guzma – Siuna,"Mejora y/o defensa en el acceso, calidad y costo de los servicios públicos","Mejora y/o defensa en el acceso, calidad y costo de los servicios de transporte público",Alcaldía de Siuna,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Comunitarios de Siuna en el triángulo minero quemaron un puente de acceso a sus comunidades solicitando nuevas opciones para el transporte público en la ruta Guzma – Siuna.Lo anterior afecta a más de 15 comunidades, aseguraron comunitarios de Guzma, ya que esta comunidad opera como un polo de desarrollo donde bajan habitantes de varias comunidades para hacer uso del transporte y es la principal vía para sacar la producción.",El Nuevo Diario: Siuna: Comunitarios destruyen puente y dejan a 15 comunidades aísladas (2017-04-26)
5270,2017-04-07,Región del Pacífico,Departamento de León,Local,Paro,NA,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Ordenar sector transporte selectivo.,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de León,Municipalidad en general,No registrado,Participación conjunta,Particular,No registrado o no existencia,"Taxistas legales de distintas cooperativas en León y concesionarios de taxi de Telica, hicieron un paro  y concentración frente a las instalaciones de la municipalidad y de la Secretaría Departamental del partido gobernante, demandando ordenamiento en el sector transporte, pero como prioridad solicitan la desarticulación de taxis piratas o ilegales y de los triciclos o caponeras.

",NA
5271,2017-04-23,Región Norte Central,Departamento de Chontales,Regional,Marcha,NA,"onsejo Nacional para Defensa de la Tierra, Lago y Soberanía",Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,"Oponerse a la ley 840, ley del Canal.","En favor o en contra de leyes, reglamentos, planes y/o decretos","En contra de leyes, reglamentos, planes y/o decretos",Gobierno en General,Gobierno en general,No diálogo,Participación conjunta,General,Declaratoria de ilegalidad,"Unas 200 personas que pretendían marchar en la ciudad de Juigalpa, en protesta por el proyecto de Canal Interoceánico, procedentes de varios puntos del país, desistieron porque un cordón policial les impedía el paso en la entrada de la cabecera del departamento de Chontales. La marcha contra el Canal sería la número 87 que organizan las personas que adversan el proyecto.",El Nuevo Diario: Marcha anticanal no salió (2017-04-22)
5272,2017-05-27,Región del Pacífico,Departamento de Managua,Local,Reunión con autoridades,NA,Cambistas del Supermercado la Colonia,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Rechazar la orden de abandonar el terreno del Supermercado,Defensa del trabajo y las condiciones laborales,Defensa de ventas callejeras y ambulantes,Supermercado LA COLONIA,Empresas privadas,Acuerdo tras negociación,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Representantes del grupo de cambistas que laboran en las afueras del supermercado La Colonia en Plaza España,  acompañados por el Vice Alcalde de Managua, Enrique Armas,  se reunieron con la generencia del supermercado para llegar a un acuerdo que garantice la seguridad de ambas partes y el permitir a los cambistas permanecer en el parqueo del centro de compras. .

",El 19: Cambistas sostienen encuentro con gerencia de supermercado La Colonia (2017-05-24)
5273,2017-05-01,Región del Pacífico,Departamento de Managua,Local,Reunión o Asamblea,NA,Ciudadanos por la Libertad,Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Demandar personería jurídica del partido Ciudadanos por la Libertad,Fiscalización de la función pública y rendición de cuentas,Lucha por procesos electorales,Consejo Supremo Electoral,Poder Electoral,No registrado,No registrada o no existencia de alianzas,Particular,Presencia policial,"Ciudadanos por la Libertad (CxL) celebró una asamblea demandando convertirse en un partido político con personería jurídica y así tener la opción de participar en las próximas elecciones municipales del 5 de noviembre. Se reunieron para aprobar un programa de acción social, político y económico que, según el CSE, no aprobaron en la pasada convención del 19 de marzo. 

La asamblea posteriormente se convirtió en marcha hasta la sede nacional del CSE, la cual estaba protegida por policías antidisturbios.",La Prensa: Ciudadanos por la Libertad demanda su personería (2017-05-01)
5274,2017-05-17,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Comerciantes del Mercado Oriental,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Abrir nuevamente las investigaciones en el caso del detenido Moisés Isidro Lazo Ramírez,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Policía Nacional,Ministerios,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Un grupo de comerciantes demandaban a la Policía Nacional abrir  las investigaciones en el caso del detenido Moisés Isidro Lazo Ramírez, acusado de causar el incendio en el Mercado Oriental en días anteriores. Los familiares y comerciantes niegan que el se dedicaba a actividades ilícitas de distribución de energía a las que lo han relacionado.
",Hoy: Comerciantes del Oriental inician protesta dentro del mercado (2017-05-17)
5275,2017-05-18,Región del Pacífico,Departamento de Carazo,Local,Reunión o Asamblea,NA,Comerciantes del Nuevo Mercado de Jinotepe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Cumplir acuerdos de trasladar todo el Mercado de Jinotepe,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de Jinotepe,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Alrededor de 300 comerciantes del centro de compras Jorge Matus Téllez, de la ciudad de Jinotepe, se reunieron en asamblea para firmar una carta dirigida al presidente de la República de Nicaragua Daniel Ortega y a la vicepresidenta Rosario Murillo.

Los comerciantes denuncian la competencia desleal que existe  en el centro histórico de la ciudad de Jinotepe, debido al traslado del mercado hacia sus nuevas instalaciones. De no resolverse la situación, los comerciantes amenazaron no pagar más impuestos y marchar hacia Managua. 

",El Nuevo Diario: Comerciantes jinotepinos amenazan con marchar a Managua (2017-05-18)
5276,2017-05-17,Región Norte Central,Departamento de Chontales,Local,Declaración pública,Convocatoria,"Consejo Nacional por la Defensa de la Tierra, Lago y Soberanía",Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Rechazar el proyecto canalero y la derogación de la Ley 840.,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En contra de leyes, reglamentos, planes y/o decretos",Gobierno en General,Gobierno en general,No registrado,NA,General,No registrado o no existencia,"El Consejo Nacional por la Defensa de la Tierra, el Lago y la Soberanía convocó a las marchas 88 y 89 que realizarán los campesinos en el Polo de Desarrollo Daniel Guido y en la comunidad El Dorado, en El Tule. Con esta marcha celebrarán los 4 años de lucha en rechazo al proyecto canalero y demandarán la derogación de la Ley 840.
",La Prensa: Consejo anticanal anuncia dos marchas para junio (2017-05-17)
5277,2017-05-22,Región del Pacífico,Departamento de Managua,Local,Denuncia ante entidades nacionales y/o entidades internacionales,NA,Movimiento Juventud Rebelde,Grupos y/u organizaciones de derechos humanos,De las y los jóvenes,Denunciar acoso e intimidación policial en protestas,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Policía Nacional,Ministerios,No registrado,Participación conjunta,Particular,Declaratoria de ilegalidad,"Un grupo de la sociedad civil, llamados Movimiento Juventud Rebelde,  denunció en la Comisión Permanente de Derechos Humanos (CPDH), el acoso de agentes de la Policía Nacional cuando pretendían marchar el domingo anterior desde Plaza Inter hasta las instalaciones del Instituto Nicaragüense de Seguridad Social (INSS), demandando claridad en la gestión del INSS .

Denuncian que la policía se presentó para desautorizar su protesta. Criticaron el excesivo  despliegue policial de fuerzas, tanto de agentes vestidos de civil como uniformados, quienes  les  acosaron hasta evitar que pudieran manifestarse.",La Prensa: Denuncian supuesto acoso e intimidación policial en protestas contra el INSS (2017-05-22)
5278,2017-05-13,Región del Pacífico,Departamento de León,Local,Mitin o concentración,NA,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Eliminar Taxis Ilegales en la Ciudad de León,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de León,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,Uso de fuerza policial,"Un grupo de taxistas legales realizaron una concentración en una esquina del barrio Primero de Mayo, en León presionando con consignas a la Alcadía y tratando de evitar que no pasen piratas. Al mismo tiempo, taxistas ilehales se reunieron en el sector del rastro municipal y aseguran que van a luchar para que los dejen trabajar.

Se presentaron disturbios y agresiones entre ambos grupos

",Hoy: Enfrentamiento entre taxistas legales y piratas en León (2017-05-13)
5279,2017-05-09,Región del Pacífico,Departamento de Managua,Local,Declaración pública,Amenaza,Recicladores Históricos de La Chureca,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Exigir negociación con la Alcaldía para aprovechar los desechos de Basurero Municipal,Defensa del trabajo y las condiciones laborales,Creación de fuentes de empleo y lucha contra el desempleo,Alcaldía de Managua,Alcalde Municipal,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Los recicladores históricos de La Chureca que tienen prohibido ingresar al relleno sanitario para reciclar, pusieron un ultimatum a la Alcaldía para que de respuesta sobre sentarse a platicar del tema. Luego del 12 de Mayo, si no logran negociar, iniciarán protestas.

Son 300 “exchurequeros” que desde hace más de un mes claman a las autoridades municipales que les reciban en sus oficinas  para plantearles la situación y poder volver ingresar a La Chureca. 
",La Prensa: Exchurequeros dan ultimátum a la Alcaldía de Managua (2017-05-09)
5280,2017-06-01,Región Norte Central,Departamento de Boaco,Local,Mitin o concentración,NA,Taxistas de Teustepe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Frenar la circulación de cuatro motocaponeras,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de Teustepe,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,Uso de fuerza policial,"Miembros de la Cooperativa 22 de Mayo realizaron una concentración demandando a la Alcaldía de Teustepe para que frene la circulación de cuatro motocaponeras. Exigen que las autoridades den respuesta a esta inquietud. De acuerdo a  Carlos Aráuz Hernández, presidente de esta cooperativa, el lunes pasado se introdujeron en la ciudad cuatro nuevas motocaponeras, las cuales son fabricadas artesanalmente y que ofrecen el mismo servicio que los taxistas sin ningún permiso de la Alcaldía o la Policía.

La protesta concluyó con unos seis lesionados debido al enfrentamiento entre antimotines y taxistas de Teustepe.","Hoy: Protestas de taxistas en Teustepe deja lesionados (2017-06-01), El Nuevo Diario: Teustepe: Taxistas en paro en reclamo por caponeras (2017-06-01), La Prensa: Huelga de taxis en Teustepe (2017-06-01)"
5281,2017-05-05,Región del Pacífico,Departamento de Carazo,Local,Mitin o concentración,NA,Mototaxistas de Diriamba,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Incrementar Pasaje de Mototaxis,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Alcaldía de Diriamba,Municipalidad en general,Acuerdo de negociar,No registrada o no existencia de alianzas,Particular,Presencia policial,Mototaxistas de Diriamba realizaron un mitin frente a la Alcaldía de Diriamba para demandar un incremento del pasaje del recorrido de Mototaxis hasta a diez córdobas (actualmente está a siete córdobas). Esto coincidió con la reunión del  alcalde Fernando Baltodano  con autoridades del Ministerio de Transporte e Infraestructura MTI.,Hoy: Mototaxistas de Diriamba demandan incremento de pasaje (2017-05-05)
5282,2017-05-12,Región Norte Central,Departamento de Madriz,Local,Mitin o concentración,NA,Estudiantes de Reciento Madriz de la UNAN,Grupos y/u organizaciones de estudiantes y madres y padres,De educación superior,Mejorar Residencia Estudiantil,Defensa de la educación,Mejora y/o construcción de infraestructura educativa,UNAN LEÓN,Instituciones descentralizadas y/o autónomas,Acuerdo tras negociación,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Un grupo de estudiantes del recinto de Somoto de la UNAN-León, demandaban mejores condiciones en el edificio de las residencias. De acuerdo a Lenín Amador Flores, estudiante de la UNAN-León, en Somoto, indicó que uno de los problemas era la falta de energía eléctrica en la residencia de los estudiantes desde hace varias semanas, la cual ayer fue restablecida. A eso se suma el mal estado de los servicios higiénicos y las habitaciones.
La protesta concluyó con una reunión de las autoridades Universitarias y la Alcaldía de Somoto.",Hoy: Piden mejores condiciones en residencia estudiantil (2017-05-12)
5283,2017-05-20,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Recicladores Históricos de La Chureca,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Exigir negociación con la Alcaldía para aprovechar los desechos de Basurero Municipal,Defensa del trabajo y las condiciones laborales,Creación de fuentes de empleo y lucha contra el desempleo,Alcaldía de Managua,Alcalde Municipal,Acuerdo de negociar,Apoyo solidario,Particular,Presencia policial,"Los recicladores históricos de La Chureca que tienen prohibido ingresar al relleno sanitario para reciclar, realizaron un mitín frente a la Alcaldí de Managua para  para demandar acceso al relleno sanitario, aspecto que les fue prohibido a partir del 7 de abril. Duante la protesta se reunieron con autoridades municipales, pero no se llegó a acuerdo. 

La REDNICA (Red de Emprendedores Nicaraguense del Reciclaje), apoyó a los manifestantes. Al sitio llegaron policías para resguardar las instalaciones de la Alcaldía. 

",La Prensa: Protesta de exrecicladores vuelve a llegar a Alcaldía (2017-05-20)
5284,2017-05-04,Región del Pacífico,Departamento de León,Local,Bloqueo,NA,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Sacar de circulación a taxistas ilegales en León,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de León,Municipalidad en general,Acuerdo de negociar,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Desde las 8:00 a.m. del 04 de Mayo, taxistas legales de la ciudad de León  paralizaron las principales vías de los barrios San Felipe y San Sebastián y al mediodía se plantaron frente a la Alcaldía de León a la espera de que los atendiera algún funcionario municipal que pudiera dar respuesta a sus demandas sobre retirar de circulación a los taxis piratas en la ciudad. 
Los conductores amenazaron con paralizar el tráfico de la carretera Panamericana

",La Prensa: Protestan para sacar de circulación a taxistas ilegales en León (2017-05-04)
5285,2017-05-17,Región del Pacífico,Departamento de Managua,Local,Bloqueo,NA,Familiares y amistades de  Claudia Pérez Mendoza,Grupos y/u organizaciones de vecinos y vecinas,NA,Reclamar justicia por el asesinato de Claudia Pérez Mendoza.,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Juzgados Centrales de Managua,Poder Judicial,No registrado,Apoyo solidario,Particular,No registrado o no existencia,"Familiares y amistades de  Claudia Pérez Mendoza, asesinada a puñaladas y encontrada con el rostro desfigurado el pasado abril  en un predio baldío del barrio Hialeah en Managua, realizaron unbloqueo de vías frente a los Juzgados Centrales capitalinos, reclamando justicia y demandando que no se retarde el juicio. 

",La Prensa: Protestan por justicia para mujer asesinada presuntamente por su exsuegra (2017-05-17)
5286,2017-04-30,Región del Pacífico,Departamento de Chinandega,Local,Marcha,NA,Comité prouniversidad de Chinandega,Grupos y/u organizaciones de estudiantes y madres y padres,De educación superior,Construir una Univesidad Pública en Chinandega,Defensa de la educación,Mejora y/o construcción de infraestructura educativa,CNU,Instituciones descentralizadas y/o autónomas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"El comité prouniversidad de Chinandega marchó para demandar ante el Ministerio de Educación y el Consejo Nacional de Universidades la construcción en Chinandega de una universidad pública, que garantice educación de calidad y gratuita que beneficie a estudiantes y comunidades de escasos recursos.",Hoy: Quieren una universidad pública en Chinandega (2017-05-01)
5287,2017-05-09,Región Norte Central,Departamento de Madriz,Local,Declaración pública,Denuncia,Sandinistas de Yalagüina,Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Denunciar imposición de Candidata a Alcaldesa en Yalagüina,Fiscalización de la función pública y rendición de cuentas,Lucha por procesos electorales,Secretaría Política del Frente Sandinista (FSLN),Partidos Políticos,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Más de 2,650 reconocidos militantes sandinistas de las comunidades y sectores urbanos del municipio de Yalagüina, en Madriz, en una declaración pública acompañada de firma de documentos, denunciaron ante la Secretaría Política del Frente Sandinista 
 la imposición de la señora Pilar Tercero Membreño como candidata a alcaldesa en el proceso  electoral municipal de noviembre. Las firmas iban dirigidas a la Vicepresidenta de la República, Rosario Murillo.",La Prensa: Sandinistas de Yalagüina contra supuesta imposición de candidata (2017-05-09)
5288,2017-05-06,Región del Pacífico,Departamento de León,Local,Bloqueo,NA,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Sacar de circulación a taxistas ilegales en León,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de León,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Los miembros de nueve cooperativas del sector transporte selectivo mantienen una protesta desde el pasado jueves donde exigen la salida de circulación de 300 taxistas ilegales, así como la regulación del sector triciclo y el reordenamiento en calles y aceras de dos mercados de León, ocupadas por comerciantes.
",Hoy: Sigue la protesta de los taxistas en León (2017-05-06)
5289,2017-05-05,Región del Pacífico,Departamento de León,Local,Mitin o concentración,NA,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Sacar de circulación a taxistas ilegales en León,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de León,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,Presencia policial,"Los concesionarios de taxis legales en León realizaron un mitín parqueados frente a la  municipalidad de León, y amenazaron con  arreciar sus acciones de protesta en demanda de un ordenamiento en el servicio de transporte selectivo, es decir que no haya taxis piratas.",El Nuevo Diario: Taxistas de León aumentan presión (2017-05-05)
5290,2017-05-08,Región del Pacífico,Departamento de León,Local,Declaración pública,Amenaza,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Sacar de circulación a taxistas ilegales en León,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de León,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,Presencia policial,"Mediante una declaración pública, los taxistas de León anunciaron que  el sector selectivo reanudará las protestas en la ciudad.  Los representantes de los taxistas pretenden reclamar en diferentes puntos para presionar al Gobierno que resuelva sus demandas.
",Hoy: Taxistas de León reanudarán protestas (2017-05-08)
5291,2017-05-23,Región del Pacífico,Departamento de León,Local,Mitin o concentración,NA,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Sacar de circulación a taxistas ilegales en León,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Alcaldía de León,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Representaciones de cooperativas del sector selectivo de otros departamentos llegaron a realizar mitines en la ciudad de León para respaldar la protesta que desde hace tres semanas llevan a cabo concesionarios y cadetes de taxis, quienes exigen a la municipalidad sacar de circulación a los taxis ilegales y regular el servicio que brindan los 1,500 triciclos.
",El Nuevo Diario: Taxistas de otros departamentos respaldan protesta en León (2017-05-23)
5292,2017-05-24,Región del Pacífico,Departamento de León,Local,Reunión o Asamblea,NA,Taxistas de León,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Sacar de circulación a taxistas ilegales en Nicaragua,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Presidencia de la República,Presidente de la República,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Representantes de cincuenta y cuatro cooperativas de taxis en Nicaragua (León, Chinandega, Masaya, Granada, Villanueva, Somotillo, Chichigalpa y Managua) se reunieron en León para demandar el ordenamiento del sector transporte en todos los departamentos. Los taxistas amenazaron con realizar un sinnúmero de protestas a nivel nacional, si el presidente Daniel Ortega no les da una respuesta.

El anuncio lo hicieron ayer en León en una convención gremial donde los líderes del sector transporte. Otra de las demandas es que los funcionarios de los gobiernos locales y jefes de la Policía de Tránsito ejerzan su función apegado al marco jurídico.",NA
5293,2017-05-24,Región Atlántica,Región Autónoma Atlántico Norte,Local,Mitin o concentración,NA,Transportistas de la cooperativa Trasminas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,"Hacer cumplir el horario establecido para la ruta Empalme de Alamikamba- Prinzapolka, en el Caribe Norte.",Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,Transportista Marconi Hernández,Individuos en particular,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Transportistas de la cooperativa Trasminas, de Rosita, protestaron por la falta de cumplimiento del horario establecido para la ruta Empalme de Alamikamba- Prinzapolka, en el Caribe Norte. El transportista Marconi Hernández, cuya rita es la salida del empalme de Alamikamba hacia Prinzapolka, sería a las diez de la mañana y regresaría a las cuatro de la tarde; sin embargo, los transportistas señalan que está saliendo a las 7:30 a.m.

",La Prensa: Transportistas protestan en empalme de Alamikamba (2017-05-24)
5294,2017-05-03,Región del Pacífico,Departamento de Managua,Local,Marcha,NA,Víctimas de Álvaro Montealegre,Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Exigir que se siga con el proceso de subasta de las cinco propiedades decomisadas a Montealegre,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Corte Suprema de Justicia,Poder Judicial,Acuerdo de negociar,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"La mayoría de las víctimas de estafa agravada de Álvaro Montealegre, Hugo Paguaga y Roberto Bendaña marcharon hasta la  Corte Suprema de Justicia para exigir que se siga con el proceso de subasta de las cinco propiedades decomisadas para subastarse y pagar a los afectados los casi 4 millones de dólares estafados. También denuncian retardación de justicia.",La Prensa: Víctimas de Montealegre peregrinan ante Corte Suprema de Justicia (2017-05-03)
5305,2017-06-01,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Familiares de German Fariñas Chavarría.,Grupos y/u organizaciones de vecinos y vecinas,NA,Demandar justicia en el caso del acusado German Fariñas Chavarría.,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Complejo Judicial Central,Poder Judicial,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Un grupo de familiares de German Fariñas Chavarría. se plantaron frente a la entrada principal del Complejo Judicial Central para demandar justicia en el caso del acusado de tráfico de inmigrantes. Señalan que  el joven no tiene responsabilidad en los hecho y que éste padece de epilepsia y de trastornos psicológicos.
",Hoy: Arranca juicio por tráfico de migrantes (2017-06-01)
5306,2017-06-10,Región Atlántica,Región Autónoma Atlántico Sur,Local,Marcha,NA,"Consejo Nacional por la Defensa de la Tierra, Lago y Soberanía",Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Rechazar el proyecto canalero y la derogación de la Ley 840.,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En contra de leyes, reglamentos, planes y/o decretos",Gobierno en General,Gobierno en general,No registrado,NA,General,Presencia policial,"El Consejo Nacional por la Defensa de la Tierra, el Lago y la Soberanía marchó en la comunidad de Punta Gorda, en el caribe sur de Nicaragua, donde expresaron su rechazo a la construcción del canal interoceánico d. Algunos levantaron banderas azul y blanco y corearon “no vendemos ni regalamos nuestras tierras”.

Se registra la presencia policial de seis agentes con uniforme oscuro que corresponde a lo de las tropas especiales, y uno que otro miembro del Ejército. Los campesinos cantaron rancheras, hicieron estallar cohetes, morteros, e improvisaron letras en alusión a su lucha contra el canal.","La Prensa: Campesinos marchan por vez número 88 contra el canal interoceánico (2017-06-10), La Prensa: Campesinos exigen cese de militarización (2017-06-11)"
5307,2017-06-20,Región del Pacífico,Departamento de Managua,Local,Bloqueo,NA,Comerciantes del Mercado Oriental,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Eviatr desalojos por la nueva construcción del galerón.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,CONMEMA,Municipalidad en general,Acuerdo de negociar,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Comerciantes de tramos aledaños a los que se perdieron en el incendio del 14 de mayo en el Mercado Oriental se tomaron varias vías de dicho mercado, para protestar en contra de Commema y la Alcaldía de Managua, ya que aseguran que serán desalojados por la nueva construcción del galerón.

Según los comerciantes ayer Fidel Moreno, se reunió con ellos para manifestarles que serían desalojados, debido a que se necesita que entren las maquinarias para la nueva construcción y una vez terminada, los marchantes serán ubicado en un segundo piso del galerón.

",Hoy: Comerciantes del Oriental se oponen a ser desalojados (2017-06-20)
5308,2017-06-01,Región del Pacífico,Departamento de Managua,Local,Denuncia ante entidades nacionales y/o entidades internacionales,NA,Sindicato de Trabajadores por la Dignidad Laboral de la Empresa Eins S.A y el sindicato de Trabajadores el Esfuerzo Democrático de la Empresa Sae- A Technotex S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Denunciar la violación del derecho a la libre organización sindical,Defensa del trabajo y las condiciones laborales,NA,Procuraduría General de la República,Procuraduría General de la República,No registrado,Participación conjunta,NA,No registrado o no existencia,"Dos organizaciones sindicales de zonas francas, Sindicato de Trabajadores por la Dignidad Laboral de la Empresa Eins S.A y el sindicato de Trabajadores el Esfuerzo Democrático de la Empresa Sae- A Technotex S.A.,  demandaron a la Procuraduría General de la República y al Ministerio del Trabajo (Mitrab) por violar el derecho fundamental de la libre organización sindical y negarles las certificaciones pertinentes, con el objetivo de desaparecer dichas organizaciones. Ambas organizaciones sindicales son afiliadas a la Central Sandinista de Trabajadores.

",Hoy: Demandan al Estado de Nicaragua por violación a derechos de obreros (2017-06-01)
5309,2017-06-28,Región del Pacífico,Departamento de Managua,Nacional,Marcha,NA,Población sexualmente diversa,Grupos y/u organizaciones de género,De LGBTI,Exigir más tolerancia y respeto a la comunidad sexualmente diversa,Defensa y/o ampliación de derechos,Defensa y/o ampliación de los derechos de las personas LGBTI,Población en General,Población en general,No registrado,Participación conjunta,General,No registrado o no existencia,Miembros de la comunidad LGBT marcharon para exigir mayor respeto y tolerancia ante la discriminación vivida en diversos ámbitos. Cientos participantes atravesaron vías principales de la ciudad de Managua y culminaron con una concentración en la Rotonda Rubén Darío.,El 19: Comunidad LGBTI celebra sus derechos (2017-06-28)
